,0,Dataset,Epsilon,Image,Network,Result,TotalTime,Unnamed: 0,Unnamed: 0.1,Verifier,instance,score,solved,solved_bool
24407,,,0.01,27.0,convMedGSIGMOID__PGDK_w_0.0078.onnx,unsat,0.227,3527.0,,eran,27.0 convMedGSIGMOID__PGDK_w_0.0078.onnx 0.01,1,1,True
24402,,,0.008,27.0,convMedGSIGMOID__PGDK_w_0.0078.onnx,unsat,0.224,3527.0,,eran,27.0 convMedGSIGMOID__PGDK_w_0.0078.onnx 0.008,1,1,True
24399,,,0.005,27.0,convMedGSIGMOID__PGDK_w_0.0078.onnx,unsat,0.226,3527.0,,eran,27.0 convMedGSIGMOID__PGDK_w_0.0078.onnx 0.005,1,1,True
24396,,,0.004,27.0,convMedGSIGMOID__PGDK_w_0.0078.onnx,unsat,0.22,3527.0,,eran,27.0 convMedGSIGMOID__PGDK_w_0.0078.onnx 0.004,1,1,True
23612,,,0.04,26.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.299,926.0,,eran,26.0 ffnnSIGMOID__Point_6_500.onnx 0.04,1,1,True
23607,,,0.03,26.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.291,926.0,,eran,26.0 ffnnSIGMOID__Point_6_500.onnx 0.03,1,1,True
23543,,,0.01,26.0,ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx,unsat,0.287,3326.0,,eran,26.0 ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx 0.01,1,1,True
23536,,,0.005,26.0,ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx,unsat,0.297,3326.0,,eran,26.0 ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx 0.005,1,1,True
24444,,,0.03,27.0,convMedGSIGMOID__PGDK_w_0.0313.onnx,unsat,0.23,427.0,,eran,27.0 convMedGSIGMOID__PGDK_w_0.0313.onnx 0.03,1,1,True
23229,,,0.03,26.0,convMedGSIGMOID__PGDK_w_0.0078.onnx,unsat,0.218,3526.0,,eran,26.0 convMedGSIGMOID__PGDK_w_0.0078.onnx 0.03,1,1,True
23224,,,0.02,26.0,convMedGSIGMOID__PGDK_w_0.0078.onnx,unsat,0.22,3526.0,,eran,26.0 convMedGSIGMOID__PGDK_w_0.0078.onnx 0.02,1,1,True
23221,,,0.012,26.0,convMedGSIGMOID__PGDK_w_0.0078.onnx,unsat,0.226,3526.0,,eran,26.0 convMedGSIGMOID__PGDK_w_0.0078.onnx 0.012,1,1,True
23218,,,0.01,26.0,convMedGSIGMOID__PGDK_w_0.0078.onnx,unsat,0.223,3526.0,,eran,26.0 convMedGSIGMOID__PGDK_w_0.0078.onnx 0.01,1,1,True
23216,,,0.008,26.0,convMedGSIGMOID__PGDK_w_0.0078.onnx,unsat,0.216,3526.0,,eran,26.0 convMedGSIGMOID__PGDK_w_0.0078.onnx 0.008,1,1,True
23213,,,0.005,26.0,convMedGSIGMOID__PGDK_w_0.0078.onnx,unsat,0.217,3526.0,,eran,26.0 convMedGSIGMOID__PGDK_w_0.0078.onnx 0.005,1,1,True
23208,,,0.004,26.0,convMedGSIGMOID__PGDK_w_0.0078.onnx,unsat,0.211,3526.0,,eran,26.0 convMedGSIGMOID__PGDK_w_0.0078.onnx 0.004,1,1,True
22422,,,0.04,25.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.329,925.0,,eran,25.0 ffnnSIGMOID__Point_6_500.onnx 0.04,1,1,True
22421,,,0.03,25.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.298,925.0,,eran,25.0 ffnnSIGMOID__Point_6_500.onnx 0.03,1,1,True
22416,,,0.025,25.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.303,925.0,,eran,25.0 ffnnSIGMOID__Point_6_500.onnx 0.025,1,1,True
22415,,,0.02,25.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.303,925.0,,eran,25.0 ffnnSIGMOID__Point_6_500.onnx 0.02,1,1,True
22412,,,0.012,25.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.305,925.0,,eran,25.0 ffnnSIGMOID__Point_6_500.onnx 0.012,1,1,True
22409,,,0.01,25.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.291,925.0,,eran,25.0 ffnnSIGMOID__Point_6_500.onnx 0.01,1,1,True
22404,,,0.008,25.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.301,925.0,,eran,25.0 ffnnSIGMOID__Point_6_500.onnx 0.008,1,1,True
22402,,,0.005,25.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.307,925.0,,eran,25.0 ffnnSIGMOID__Point_6_500.onnx 0.005,1,1,True
22399,,,0.004,25.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.32,925.0,,eran,25.0 ffnnSIGMOID__Point_6_500.onnx 0.004,1,1,True
22395,,,0.04,25.0,ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx,unsat,0.279,2125.0,,eran,25.0 ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx 0.04,1,1,True
22392,,,0.03,25.0,ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx,unsat,0.278,2125.0,,eran,25.0 ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx 0.03,1,1,True
23227,,,0.025,26.0,convMedGSIGMOID__PGDK_w_0.0078.onnx,unsat,0.221,3526.0,,eran,26.0 convMedGSIGMOID__PGDK_w_0.0078.onnx 0.025,1,1,True
23234,,,0.04,26.0,convMedGSIGMOID__PGDK_w_0.0078.onnx,unsat,0.218,3526.0,,eran,26.0 convMedGSIGMOID__PGDK_w_0.0078.onnx 0.04,1,1,True
23532,,,0.004,26.0,ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx,unsat,0.286,3326.0,,eran,26.0 ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx 0.004,1,1,True
23237,,,0.004,26.0,convMedGSIGMOID__PGDK_w_0.0313.onnx,unsat,0.236,426.0,,eran,26.0 convMedGSIGMOID__PGDK_w_0.0313.onnx 0.004,1,1,True
23286,,,0.04,26.0,convMedGSIGMOID__Point.onnx,unsat,0.228,526.0,,eran,26.0 convMedGSIGMOID__Point.onnx 0.04,1,1,True
23284,,,0.03,26.0,convMedGSIGMOID__Point.onnx,unsat,0.237,526.0,,eran,26.0 convMedGSIGMOID__Point.onnx 0.03,1,1,True
23280,,,0.025,26.0,convMedGSIGMOID__Point.onnx,unsat,0.23,526.0,,eran,26.0 convMedGSIGMOID__Point.onnx 0.025,1,1,True
23277,,,0.02,26.0,convMedGSIGMOID__Point.onnx,unsat,0.226,526.0,,eran,26.0 convMedGSIGMOID__Point.onnx 0.02,1,1,True
23275,,,0.012,26.0,convMedGSIGMOID__Point.onnx,unsat,0.228,526.0,,eran,26.0 convMedGSIGMOID__Point.onnx 0.012,1,1,True
23271,,,0.01,26.0,convMedGSIGMOID__Point.onnx,unsat,0.233,526.0,,eran,26.0 convMedGSIGMOID__Point.onnx 0.01,1,1,True
23270,,,0.008,26.0,convMedGSIGMOID__Point.onnx,unsat,0.227,526.0,,eran,26.0 convMedGSIGMOID__Point.onnx 0.008,1,1,True
23265,,,0.005,26.0,convMedGSIGMOID__Point.onnx,unsat,0.234,526.0,,eran,26.0 convMedGSIGMOID__Point.onnx 0.005,1,1,True
23264,,,0.004,26.0,convMedGSIGMOID__Point.onnx,unsat,0.224,526.0,,eran,26.0 convMedGSIGMOID__Point.onnx 0.004,1,1,True
23259,,,0.04,26.0,convMedGSIGMOID__PGDK_w_0.0313.onnx,unsat,0.242,426.0,,eran,26.0 convMedGSIGMOID__PGDK_w_0.0313.onnx 0.04,1,1,True
23258,,,0.03,26.0,convMedGSIGMOID__PGDK_w_0.0313.onnx,unsat,0.237,426.0,,eran,26.0 convMedGSIGMOID__PGDK_w_0.0313.onnx 0.03,1,1,True
23253,,,0.025,26.0,convMedGSIGMOID__PGDK_w_0.0313.onnx,unsat,0.238,426.0,,eran,26.0 convMedGSIGMOID__PGDK_w_0.0313.onnx 0.025,1,1,True
23251,,,0.02,26.0,convMedGSIGMOID__PGDK_w_0.0313.onnx,unsat,0.258,426.0,,eran,26.0 convMedGSIGMOID__PGDK_w_0.0313.onnx 0.02,1,1,True
23249,,,0.012,26.0,convMedGSIGMOID__PGDK_w_0.0313.onnx,unsat,0.247,426.0,,eran,26.0 convMedGSIGMOID__PGDK_w_0.0313.onnx 0.012,1,1,True
23244,,,0.01,26.0,convMedGSIGMOID__PGDK_w_0.0313.onnx,unsat,0.254,426.0,,eran,26.0 convMedGSIGMOID__PGDK_w_0.0313.onnx 0.01,1,1,True
23242,,,0.008,26.0,convMedGSIGMOID__PGDK_w_0.0313.onnx,unsat,0.26,426.0,,eran,26.0 convMedGSIGMOID__PGDK_w_0.0313.onnx 0.008,1,1,True
23239,,,0.005,26.0,convMedGSIGMOID__PGDK_w_0.0313.onnx,unsat,0.229,426.0,,eran,26.0 convMedGSIGMOID__PGDK_w_0.0313.onnx 0.005,1,1,True
24441,,,0.025,27.0,convMedGSIGMOID__PGDK_w_0.0313.onnx,unsat,0.23,427.0,,eran,27.0 convMedGSIGMOID__PGDK_w_0.0313.onnx 0.025,1,1,True
24447,,,0.04,27.0,convMedGSIGMOID__PGDK_w_0.0313.onnx,unsat,0.228,427.0,,eran,27.0 convMedGSIGMOID__PGDK_w_0.0313.onnx 0.04,1,1,True
25963,,,0.004,28.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.412,928.0,,eran,28.0 ffnnSIGMOID__Point_6_500.onnx 0.004,1,1,True
25660,,,0.03,28.0,convMedGSIGMOID__Point.onnx,unsat,0.236,528.0,,eran,28.0 convMedGSIGMOID__Point.onnx 0.03,1,1,True
25655,,,0.02,28.0,convMedGSIGMOID__Point.onnx,unsat,0.228,528.0,,eran,28.0 convMedGSIGMOID__Point.onnx 0.02,1,1,True
25650,,,0.012,28.0,convMedGSIGMOID__Point.onnx,unsat,0.232,528.0,,eran,28.0 convMedGSIGMOID__Point.onnx 0.012,1,1,True
25647,,,0.01,28.0,convMedGSIGMOID__Point.onnx,unsat,0.232,528.0,,eran,28.0 convMedGSIGMOID__Point.onnx 0.01,1,1,True
25645,,,0.008,28.0,convMedGSIGMOID__Point.onnx,unsat,0.228,528.0,,eran,28.0 convMedGSIGMOID__Point.onnx 0.008,1,1,True
25643,,,0.005,28.0,convMedGSIGMOID__Point.onnx,unsat,0.23,528.0,,eran,28.0 convMedGSIGMOID__Point.onnx 0.005,1,1,True
25640,,,0.004,28.0,convMedGSIGMOID__Point.onnx,unsat,0.228,528.0,,eran,28.0 convMedGSIGMOID__Point.onnx 0.004,1,1,True
25635,,,0.04,28.0,convMedGSIGMOID__PGDK_w_0.0313.onnx,unsat,0.232,428.0,,eran,28.0 convMedGSIGMOID__PGDK_w_0.0313.onnx 0.04,1,1,True
25632,,,0.03,28.0,convMedGSIGMOID__PGDK_w_0.0313.onnx,unsat,0.234,428.0,,eran,28.0 convMedGSIGMOID__PGDK_w_0.0313.onnx 0.03,1,1,True
25631,,,0.025,28.0,convMedGSIGMOID__PGDK_w_0.0313.onnx,unsat,0.235,428.0,,eran,28.0 convMedGSIGMOID__PGDK_w_0.0313.onnx 0.025,1,1,True
25628,,,0.02,28.0,convMedGSIGMOID__PGDK_w_0.0313.onnx,unsat,0.242,428.0,,eran,28.0 convMedGSIGMOID__PGDK_w_0.0313.onnx 0.02,1,1,True
25623,,,0.012,28.0,convMedGSIGMOID__PGDK_w_0.0313.onnx,unsat,0.234,428.0,,eran,28.0 convMedGSIGMOID__PGDK_w_0.0313.onnx 0.012,1,1,True
25621,,,0.01,28.0,convMedGSIGMOID__PGDK_w_0.0313.onnx,unsat,0.247,428.0,,eran,28.0 convMedGSIGMOID__PGDK_w_0.0313.onnx 0.01,1,1,True
25617,,,0.008,28.0,convMedGSIGMOID__PGDK_w_0.0313.onnx,unsat,0.23,428.0,,eran,28.0 convMedGSIGMOID__PGDK_w_0.0313.onnx 0.008,1,1,True
25616,,,0.005,28.0,convMedGSIGMOID__PGDK_w_0.0313.onnx,unsat,0.228,428.0,,eran,28.0 convMedGSIGMOID__PGDK_w_0.0313.onnx 0.005,1,1,True
25612,,,0.004,28.0,convMedGSIGMOID__PGDK_w_0.0313.onnx,unsat,0.231,428.0,,eran,28.0 convMedGSIGMOID__PGDK_w_0.0313.onnx 0.004,1,1,True
25609,,,0.04,28.0,convMedGSIGMOID__PGDK_w_0.0078.onnx,unsat,0.24,3528.0,,eran,28.0 convMedGSIGMOID__PGDK_w_0.0078.onnx 0.04,1,1,True
25607,,,0.03,28.0,convMedGSIGMOID__PGDK_w_0.0078.onnx,unsat,0.235,3528.0,,eran,28.0 convMedGSIGMOID__PGDK_w_0.0078.onnx 0.03,1,1,True
25658,,,0.025,28.0,convMedGSIGMOID__Point.onnx,unsat,0.23,528.0,,eran,28.0 convMedGSIGMOID__Point.onnx 0.025,1,1,True
25662,,,0.04,28.0,convMedGSIGMOID__Point.onnx,unsat,0.231,528.0,,eran,28.0 convMedGSIGMOID__Point.onnx 0.04,1,1,True
25599,,,0.02,28.0,convMedGSIGMOID__PGDK_w_0.0078.onnx,unsat,0.236,3528.0,,eran,28.0 convMedGSIGMOID__PGDK_w_0.0078.onnx 0.02,1,1,True
25908,,,0.004,28.0,ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx,unsat,0.412,3328.0,,eran,28.0 ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx 0.004,1,1,True
25959,,,0.04,28.0,ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx,unsat,0.32,2128.0,,eran,28.0 ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx 0.04,1,1,True
25958,,,0.03,28.0,ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx,unsat,0.33,2128.0,,eran,28.0 ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx 0.03,1,1,True
25953,,,0.025,28.0,ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx,unsat,0.334,2128.0,,eran,28.0 ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx 0.025,1,1,True
25950,,,0.02,28.0,ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx,unsat,0.327,2128.0,,eran,28.0 ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx 0.02,1,1,True
25949,,,0.012,28.0,ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx,unsat,0.323,2128.0,,eran,28.0 ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx 0.012,1,1,True
25945,,,0.01,28.0,ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx,unsat,0.333,2128.0,,eran,28.0 ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx 0.01,1,1,True
25943,,,0.008,28.0,ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx,unsat,0.329,2128.0,,eran,28.0 ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx 0.008,1,1,True
25939,,,0.005,28.0,ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx,unsat,0.318,2128.0,,eran,28.0 ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx 0.005,1,1,True
25937,,,0.004,28.0,ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx,unsat,0.317,2128.0,,eran,28.0 ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx 0.004,1,1,True
25932,,,0.04,28.0,ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx,unsat,0.429,3328.0,,eran,28.0 ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx 0.04,1,1,True
25930,,,0.03,28.0,ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx,unsat,0.421,3328.0,,eran,28.0 ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx 0.03,1,1,True
25927,,,0.025,28.0,ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx,unsat,0.407,3328.0,,eran,28.0 ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx 0.025,1,1,True
25925,,,0.02,28.0,ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx,unsat,0.411,3328.0,,eran,28.0 ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx 0.02,1,1,True
25922,,,0.012,28.0,ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx,unsat,0.407,3328.0,,eran,28.0 ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx 0.012,1,1,True
25919,,,0.01,28.0,ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx,unsat,0.394,3328.0,,eran,28.0 ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx 0.01,1,1,True
25914,,,0.008,28.0,ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx,unsat,0.406,3328.0,,eran,28.0 ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx 0.008,1,1,True
25911,,,0.005,28.0,ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx,unsat,0.403,3328.0,,eran,28.0 ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx 0.005,1,1,True
25602,,,0.025,28.0,convMedGSIGMOID__PGDK_w_0.0078.onnx,unsat,0.242,3528.0,,eran,28.0 convMedGSIGMOID__PGDK_w_0.0078.onnx 0.025,1,1,True
25597,,,0.012,28.0,convMedGSIGMOID__PGDK_w_0.0078.onnx,unsat,0.24,3528.0,,eran,28.0 convMedGSIGMOID__PGDK_w_0.0078.onnx 0.012,1,1,True
24452,,,0.004,27.0,convMedGSIGMOID__Point.onnx,unsat,0.217,527.0,,eran,27.0 convMedGSIGMOID__Point.onnx 0.004,1,1,True
24750,,,0.005,27.0,ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx,unsat,58.001,2127.0,,eran,27.0 ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx 0.005,1,1,True
24746,,,0.04,27.0,ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx,sat,59.038,3327.0,,eran,27.0 ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx 0.04,1,1,True
24743,,,0.03,27.0,ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx,unsat,58.488,3327.0,,eran,27.0 ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx 0.03,1,1,True
24739,,,0.025,27.0,ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx,unsat,58.648,3327.0,,eran,27.0 ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx 0.025,1,1,True
24737,,,0.02,27.0,ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx,unsat,58.633,3327.0,,eran,27.0 ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx 0.02,1,1,True
24732,,,0.012,27.0,ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx,unsat,58.712,3327.0,,eran,27.0 ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx 0.012,1,1,True
24730,,,0.01,27.0,ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx,unsat,59.009,3327.0,,eran,27.0 ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx 0.01,1,1,True
24728,,,0.008,27.0,ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx,unsat,58.784,3327.0,,eran,27.0 ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx 0.008,1,1,True
24725,,,0.005,27.0,ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx,unsat,59.211,3327.0,,eran,27.0 ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx 0.005,1,1,True
24720,,,0.004,27.0,ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx,unsat,59.049,3327.0,,eran,27.0 ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx 0.004,1,1,True
24474,,,0.04,27.0,convMedGSIGMOID__Point.onnx,unsat,0.219,527.0,,eran,27.0 convMedGSIGMOID__Point.onnx 0.04,1,1,True
24473,,,0.03,27.0,convMedGSIGMOID__Point.onnx,unsat,0.219,527.0,,eran,27.0 convMedGSIGMOID__Point.onnx 0.03,1,1,True
24469,,,0.025,27.0,convMedGSIGMOID__Point.onnx,unsat,0.221,527.0,,eran,27.0 convMedGSIGMOID__Point.onnx 0.025,1,1,True
24465,,,0.02,27.0,convMedGSIGMOID__Point.onnx,unsat,0.217,527.0,,eran,27.0 convMedGSIGMOID__Point.onnx 0.02,1,1,True
24462,,,0.012,27.0,convMedGSIGMOID__Point.onnx,unsat,0.309,527.0,,eran,27.0 convMedGSIGMOID__Point.onnx 0.012,1,1,True
24460,,,0.01,27.0,convMedGSIGMOID__Point.onnx,unsat,0.218,527.0,,eran,27.0 convMedGSIGMOID__Point.onnx 0.01,1,1,True
24458,,,0.008,27.0,convMedGSIGMOID__Point.onnx,unsat,0.216,527.0,,eran,27.0 convMedGSIGMOID__Point.onnx 0.008,1,1,True
24453,,,0.005,27.0,convMedGSIGMOID__Point.onnx,unsat,0.221,527.0,,eran,27.0 convMedGSIGMOID__Point.onnx 0.005,1,1,True
24747,,,0.004,27.0,ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx,unsat,58.545,2127.0,,eran,27.0 ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx 0.004,1,1,True
24755,,,0.008,27.0,ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx,unsat,58.043,2127.0,,eran,27.0 ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx 0.008,1,1,True
25595,,,0.01,28.0,convMedGSIGMOID__PGDK_w_0.0078.onnx,unsat,0.243,3528.0,,eran,28.0 convMedGSIGMOID__PGDK_w_0.0078.onnx 0.01,1,1,True
24758,,,0.01,27.0,ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx,unsat,58.078,2127.0,,eran,27.0 ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx 0.01,1,1,True
25592,,,0.008,28.0,convMedGSIGMOID__PGDK_w_0.0078.onnx,unsat,0.241,3528.0,,eran,28.0 convMedGSIGMOID__PGDK_w_0.0078.onnx 0.008,1,1,True
25589,,,0.005,28.0,convMedGSIGMOID__PGDK_w_0.0078.onnx,unsat,0.235,3528.0,,eran,28.0 convMedGSIGMOID__PGDK_w_0.0078.onnx 0.005,1,1,True
25586,,,0.004,28.0,convMedGSIGMOID__PGDK_w_0.0078.onnx,unsat,0.229,3528.0,,eran,28.0 convMedGSIGMOID__PGDK_w_0.0078.onnx 0.004,1,1,True
24798,,,0.04,27.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.415,927.0,,eran,27.0 ffnnSIGMOID__Point_6_500.onnx 0.04,1,1,True
24795,,,0.03,27.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.407,927.0,,eran,27.0 ffnnSIGMOID__Point_6_500.onnx 0.03,1,1,True
24794,,,0.025,27.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.412,927.0,,eran,27.0 ffnnSIGMOID__Point_6_500.onnx 0.025,1,1,True
24789,,,0.02,27.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.41,927.0,,eran,27.0 ffnnSIGMOID__Point_6_500.onnx 0.02,1,1,True
24786,,,0.012,27.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.414,927.0,,eran,27.0 ffnnSIGMOID__Point_6_500.onnx 0.012,1,1,True
24784,,,0.01,27.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.4,927.0,,eran,27.0 ffnnSIGMOID__Point_6_500.onnx 0.01,1,1,True
24780,,,0.008,27.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.418,927.0,,eran,27.0 ffnnSIGMOID__Point_6_500.onnx 0.008,1,1,True
24777,,,0.005,27.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.419,927.0,,eran,27.0 ffnnSIGMOID__Point_6_500.onnx 0.005,1,1,True
24774,,,0.004,27.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.419,927.0,,eran,27.0 ffnnSIGMOID__Point_6_500.onnx 0.004,1,1,True
24773,,,0.04,27.0,ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx,unsat,57.804,2127.0,,eran,27.0 ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx 0.04,1,1,True
24770,,,0.03,27.0,ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx,unsat,58.405,2127.0,,eran,27.0 ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx 0.03,1,1,True
24767,,,0.025,27.0,ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx,unsat,58.065,2127.0,,eran,27.0 ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx 0.025,1,1,True
24762,,,0.02,27.0,ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx,unsat,57.897,2127.0,,eran,27.0 ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx 0.02,1,1,True
24761,,,0.012,27.0,ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx,unsat,57.95,2127.0,,eran,27.0 ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx 0.012,1,1,True
15231,,,0.005,2.0,ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx,unsat,58.981,3302.0,,eran,2.0 ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx 0.005,1,1,True
14982,,,0.04,2.0,convMedGSIGMOID__Point.onnx,unsat,0.234,502.0,,eran,2.0 convMedGSIGMOID__Point.onnx 0.04,1,1,True
29549,,,0.04,30.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.418,930.0,,eran,30.0 ffnnSIGMOID__Point_6_500.onnx 0.04,1,1,True
5420,,,0.025,12.0,convMedGSIGMOID__PGDK_w_0.0078.onnx,unsat,0.245,3512.0,,eran,12.0 convMedGSIGMOID__PGDK_w_0.0078.onnx 0.025,1,1,True
5444,,,0.02,12.0,convMedGSIGMOID__PGDK_w_0.0313.onnx,unsat,0.256,412.0,,eran,12.0 convMedGSIGMOID__PGDK_w_0.0313.onnx 0.02,1,1,True
5441,,,0.012,12.0,convMedGSIGMOID__PGDK_w_0.0313.onnx,unsat,0.26,412.0,,eran,12.0 convMedGSIGMOID__PGDK_w_0.0313.onnx 0.012,1,1,True
5438,,,0.01,12.0,convMedGSIGMOID__PGDK_w_0.0313.onnx,unsat,0.243,412.0,,eran,12.0 convMedGSIGMOID__PGDK_w_0.0313.onnx 0.01,1,1,True
5435,,,0.008,12.0,convMedGSIGMOID__PGDK_w_0.0313.onnx,unsat,0.241,412.0,,eran,12.0 convMedGSIGMOID__PGDK_w_0.0313.onnx 0.008,1,1,True
5430,,,0.005,12.0,convMedGSIGMOID__PGDK_w_0.0313.onnx,unsat,0.237,412.0,,eran,12.0 convMedGSIGMOID__PGDK_w_0.0313.onnx 0.005,1,1,True
5429,,,0.004,12.0,convMedGSIGMOID__PGDK_w_0.0313.onnx,unsat,0.248,412.0,,eran,12.0 convMedGSIGMOID__PGDK_w_0.0313.onnx 0.004,1,1,True
5426,,,0.04,12.0,convMedGSIGMOID__PGDK_w_0.0078.onnx,unsat,0.243,3512.0,,eran,12.0 convMedGSIGMOID__PGDK_w_0.0078.onnx 0.04,1,1,True
5421,,,0.03,12.0,convMedGSIGMOID__PGDK_w_0.0078.onnx,unsat,0.245,3512.0,,eran,12.0 convMedGSIGMOID__PGDK_w_0.0078.onnx 0.03,1,1,True
5415,,,0.02,12.0,convMedGSIGMOID__PGDK_w_0.0078.onnx,unsat,0.246,3512.0,,eran,12.0 convMedGSIGMOID__PGDK_w_0.0078.onnx 0.02,1,1,True
4233,,,0.03,11.0,convMedGSIGMOID__PGDK_w_0.0078.onnx,unsat,30.117,3511.0,,eran,11.0 convMedGSIGMOID__PGDK_w_0.0078.onnx 0.03,1,1,True
